Representation,Deleted_Block,Outer_Block_A,Outer_Block_B,Test_n,Metal,S_MAE,S_REC,Inner_MAE_of_S_MAE,Inner_Recovery_of_S_MAE,Inner_MAE_of_S_REC,Inner_Recovery_of_S_REC,Recovery_Primary_Tie_Size,Recovery_Primary_Tied_Set,Outer_Recall_S_MAE,Outer_Recall_S_REC,Delta_Recall,Outer_Hits_S_MAE,Outer_Hits_S_REC,High_n,Budget_k,Outer_BlockMAE_S_MAE,Outer_BlockMAE_S_REC,Delta_BlockMAE_REC_minus_MAE,Inner_Pairs
logHF,0,7,10,3,Ni,C,Cν,0.04927201477002024,0.619642857142857,0.04947925465211581,0.6714285714285714,1,Cν,0.0,0.0,0.0,0,0,1,1,0.14092581635756163,0.13784911157683677,-0.0030767047807248593,28
logHF,0,7,10,3,Mn,FC,Cν,0.0864459617788489,0.5553571428571429,0.10036083284898521,0.6148809523809523,1,Cν,0.0,0.0,0.0,0,0,1,1,0.25749063095653746,0.28879295897844237,0.03130232802190491,28
logHF,0,7,10,3,Pb,F,FC,0.09060641510930952,0.6035714285714285,0.09092953513810711,0.630357142857143,1,FC,0.0,0.0,0.0,0,0,1,1,0.09791499525155506,0.10752994355956053,0.009614948308005467,28
logHF,0,7,10,3,Cd,C,F,0.24428006294730853,0.2738095238095238,0.24481265994482954,0.39702380952380956,1,F,0.0,0.0,0.0,0,0,1,1,0.3883482335424957,0.37501056181696846,-0.0133376717255273,28
logHF,0,8,9,11,Fe,Fν,C,0.14993386135822587,0.5559523809523811,0.15382341141077527,0.6196428571428572,1,C,0.0,0.0,0.0,0,0,3,3,0.17465323184803896,0.16685230251726788,-0.007800929330771089,28
logHF,0,8,9,11,Zn,FC,F,0.11563878406402495,0.5345238095238095,0.11660157339904702,0.5761904761904761,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.07075439828325246,0.07112226887709,0.00036787059383754095,28
logHF,0,8,9,11,Cu,FC,FC,0.12132433660145912,0.5285714285714287,0.12132433660145912,0.5285714285714287,1,FC,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.15995340325314625,0.15995340325314625,0.0,28
logHF,0,8,9,11,Cr,Cν,Cν,0.09243256418155145,0.6583333333333333,0.09243256418155145,0.6583333333333333,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.14294872021924812,0.14294872021924812,0.0,28
logHF,0,8,9,11,Co,C,Cν,0.06514631790344161,0.6892857142857142,0.07010805690776874,0.7386904761904761,1,Cν,0.0,0.3333333333333333,0.3333333333333333,0,1,3,3,0.055515317132769526,0.054986021413448424,-0.0005292957193211018,28
logHF,0,8,9,11,Ni,Fν,Cν,0.0686733024001526,0.7267857142857143,0.07556586795137742,0.7595238095238095,1,Cν,0.3333333333333333,0.0,-0.3333333333333333,1,0,3,3,0.09762485861196954,0.0764490720086871,-0.02117578660328244,28
logHF,0,8,9,11,Mn,Fν,Cν,0.09497073188849862,0.5363095238095238,0.1228358820190686,0.6529761904761905,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.1878838206155124,0.13610052869725292,-0.05178329191825948,28
logHF,0,8,9,11,Pb,Fν,Cν,0.06739231603545849,0.5821428571428571,0.0977069569677048,0.6827380952380953,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.18603649801519034,0.17260751797764118,-0.013428980037549151,28
logHF,0,8,9,11,Cd,F,F,0.28576134538480186,0.2791666666666666,0.28576134538480186,0.2791666666666666,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.3202951450104212,0.3202951450104212,-2.7755575615628914e-17,28
logHF,0,8,10,10,Fe,Cν,Cν,0.12920828577951518,0.6809523809523811,0.12920828577951518,0.6809523809523811,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.25792739553513994,0.25792739553513994,0.0,28
logHF,0,8,10,10,Zn,F,F,0.11450072713919217,0.5761904761904761,0.11450072713919217,0.5761904761904761,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.08040556026049533,0.08040556026049533,0.0,28
logHF,0,8,10,10,Cu,Fν,Cν,0.11339127607703478,0.5702380952380953,0.17768634903208416,0.6166666666666666,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.25252099329777766,0.1968413398341317,-0.05567965346364594,28
logHF,0,8,10,10,Cr,Cν,Cν,0.10550741612525404,0.705952380952381,0.10550741612525404,0.705952380952381,1,Cν,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.08042583841590087,0.08042583841590087,0.0,28
logHF,0,8,10,10,Co,Fν,Cν,0.06230440392829465,0.6226190476190475,0.06636260899326692,0.7744047619047618,1,Cν,0.6666666666666666,0.3333333333333333,-0.3333333333333333,2,1,3,3,0.08482793822852251,0.05394188450148572,-0.03088605372703679,28
logHF,0,8,10,10,Ni,C,Cν,0.05648608834885547,0.7666666666666666,0.05900232814442086,0.7738095238095237,1,Cν,0.0,0.0,0.0,0,0,3,3,0.11787578064556957,0.11532719943016984,-0.002548581215399734,28
logHF,0,8,10,10,Mn,FC,Cν,0.07598505494058462,0.6124999999999999,0.09357931237767449,0.7148809523809525,1,Cν,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.28866783746033897,0.28063670133382057,-0.008031136126518401,28
logHF,0,8,10,10,Pb,F,FC,0.08309523011803507,0.5226190476190475,0.08493289316260717,0.5464285714285714,1,FC,0.6666666666666666,0.6666666666666666,0.0,2,2,3,3,0.1172865448986661,0.12280994834409412,0.00552340344542801,28
logHF,0,8,10,10,Cd,F,F,0.23808264275933663,0.3803571428571429,0.23808264275933663,0.3803571428571429,1,F,0.3333333333333333,0.3333333333333333,0.0,1,1,3,3,0.43467406550702703,0.43467406550702703,-5.551115123125783e-17,28
logHF,0,9,10,3,Fe,C,Cν,0.1350724285111538,0.536904761904762,0.1350795612399445,0.6434523809523809,1,Cν,0.0,1.0,1.0,0,1,1,1,0.27442688513845026,0.24843454808558407,-0.025992337052866188,28
logHF,0,9,10,3,Zn,Fν,F,0.12125892550134122,0.4982142857142856,0.12520880165670736,0.5357142857142857,1,F,1.0,1.0,0.0,1,1,1,1,0.09600681289585816,0.026730408895414337,-0.06927640400044383,28
logHF,0,9,10,3,Cu,FC,FC,0.11244074909303839,0.5267857142857144,0.11244074909303839,0.5267857142857144,1,FC,1.0,1.0,0.0,1,1,1,1,0.1678266511069899,0.1678266511069899,0.0,28
logHF,0,9,10,3,Cr,Cν,Cν,0.09774237436844734,0.6273809523809524,0.09774237436844734,0.6273809523809524,1,Cν,1.0,1.0,0.0,1,1,1,1,0.08782223674923567,0.08782223674923567,0.0,28
logHF,0,9,10,3,Co,Fν,Cν,0.06785742094011979,0.5380952380952381,0.06967897185146629,0.7244047619047621,1,Cν,0.0,0.0,0.0,0,0,1,1,0.05774332714535885,0.03122716248337648,-0.026516164661982367,28
logHF,0,9,10,3,Ni,C,Cν,0.05258189192925837,0.631547619047619,0.05276915260655352,0.7023809523809523,1,Cν,0.0,1.0,1.0,0,1,1,1,0.12960256465408676,0.13463408008552558,0.0050315154314388155,28
logHF,0,9,10,3,Mn,FC,Cν,0.07376788533078663,0.5482142857142858,0.10009731857505108,0.6458333333333334,1,Cν,0.0,1.0,1.0,0,1,1,1,0.2942312841529484,0.2716956192690172,-0.022535664883931217,28
logHF,0,9,10,3,Pb,Fν,FC,0.06339026350104292,0.6440476190476191,0.06342749212629925,0.675,1,FC,0.0,0.0,0.0,0,0,1,1,0.2089354813179013,0.21018634405409098,0.001250862736189684,28
logHF,0,9,10,3,Cd,F,Fν,0.22216824976026786,0.42083333333333334,0.23228660661008652,0.4261904761904763,1,Fν,0.0,0.0,0.0,0,0,1,1,0.46746364376845845,0.5154438936754641,0.04798024990700561,28
